day,open,high,low,close,volume,T_close,T_low,T_high,BorS
20160719,1.10735,1.10801,1.09996,1.10189,108987,1.10129,1.0981,1.10298,0
20160720,1.10187,1.10298,1.0981,1.10129,105226,1.10237,1.09793,1.106,1
20160721,1.10122,1.106,1.09793,1.10237,134466,1.09747,1.09551,1.10406,0
20160722,1.10229,1.10406,1.09551,1.09747,118455,1.09942,1.09516,1.09986,1
20160725,1.09725,1.09986,1.09516,1.09942,100107,1.09855,1.09778,1.10294,0
20160726,1.09927,1.10294,1.09778,1.09855,103440,1.10583,1.09314,1.10647,1
20160727,1.09821,1.10647,1.09314,1.10583,119228,1.10757,1.10519,1.11191,1
20160728,1.1057,1.11191,1.10519,1.10757,117064,1.11743,1.1072,1.11972,1
20160729,1.10763,1.11972,1.1072,1.11743,140241,1.11614,1.11548,1.11831,0
20160801,1.11715,1.11831,1.11548,1.11614,101144,1.12209,1.11573,1.12334,1
20160802,1.11602,1.12334,1.11573,1.12209,116279,1.11474,1.11403,1.12265,0
20160803,1.12202,1.12265,1.11403,1.11474,99219,1.11282,1.11135,1.11561,0
20160804,1.11478,1.11561,1.11135,1.11282,110486,1.10867,1.10453,1.11608,0
20160805,1.11252,1.11608,1.10453,1.10867,103676,1.10878,1.10716,1.11046,1
20160808,1.10795,1.11046,1.10716,1.10878,88025,1.11169,1.107,1.11221,1
20160809,1.10855,1.11221,1.107,1.11169,93134,1.11744,1.11114,1.11898,1
20160810,1.11151,1.11898,1.11114,1.11744,105996,1.11354,1.11349,1.11909,0
20160811,1.11744,1.11909,1.11349,1.11354,107020,1.11634,1.11309,1.12209,1
20160812,1.11356,1.12209,1.11309,1.11634,109004,1.11825,1.1153,1.12032,1
20160815,1.11659,1.12032,1.1153,1.11825,83645,1.12772,1.1177,1.13221,1
20160816,1.1182,1.13221,1.1177,1.12772,123246,1.12874,1.12403,1.13155,1
20160817,1.12773,1.13155,1.12403,1.12874,114457,1.13536,1.12837,1.13661,1
20160818,1.12837,1.13661,1.12837,1.13536,121743,1.13237,1.13037,1.13591,0
20160819,1.13521,1.13591,1.13037,1.13237,110085,1.1319,1.12707,1.13302,1
20160822,1.13087,1.13302,1.12707,1.1319,105261,1.13041,1.13028,1.13548,0
20160823,1.1318,1.13548,1.13028,1.13041,100643,1.12628,1.12448,1.13111,0
20160824,1.13039,1.13111,1.12448,1.12628,109189,1.12833,1.12588,1.1297,1
20160825,1.12625,1.1297,1.12588,1.12833,82722,1.11856,1.11806,1.13406,0
20160826,1.12783,1.13406,1.11806,1.11856,122851,1.11889,1.11575,1.12074,1
20160829,1.11823,1.12074,1.11575,1.11889,94977,1.11418,1.11317,1.1192,0
20160830,1.11873,1.1192,1.11317,1.11418,96095,1.11571,1.11227,1.1165,1
20160831,1.114,1.1165,1.11227,1.11571,103012,1.11957,1.11272,1.12048,1
20160901,1.11562,1.12048,1.11272,1.11957,105817,1.11449,1.11449,1.12518,0
20160902,1.11927,1.12518,1.11449,1.11449,119644,1.11458,1.11393,1.11819,0
20160905,1.11564,1.11819,1.11393,1.11458,81582,1.12555,1.11404,1.12627,1
20160906,1.11456,1.12627,1.11404,1.12555,110539,1.12385,1.12283,1.12706,0
20160907,1.12516,1.12706,1.12283,1.12385,109596,1.12607,1.1234,1.13266,1
20160908,1.12384,1.13266,1.1234,1.12607,127333,1.12235,1.11981,1.12849,0
20160909,1.12596,1.12849,1.11981,1.12235,121464,1.12349,1.121,1.1268,1
20160912,1.12304,1.1268,1.121,1.12349,126770,1.12182,1.12036,1.12601,0
20160913,1.12331,1.12601,1.12036,1.12182,124533,1.12495,1.12097,1.12737,1
20160914,1.1218,1.12737,1.12097,1.12495,116517,1.12435,1.12187,1.12833,0
20160915,1.12488,1.12833,1.12187,1.12435,123597,1.11535,1.11492,1.12497,0
20160916,1.12422,1.12497,1.11492,1.11535,119187,1.11731,1.11505,1.11975,1
20160919,1.11531,1.11975,1.11505,1.11731,99133,1.11501,1.11495,1.12131,0
20160920,1.11729,1.12131,1.11495,1.11501,113778,1.11878,1.11228,1.11962,1
20160921,1.11486,1.11962,1.11228,1.11878,134839,1.12068,1.11844,1.12569,1
20160922,1.11865,1.12569,1.11844,1.12068,110898,1.12149,1.11935,1.12403,1
20160923,1.12068,1.12403,1.11935,1.12149,105259,1.12524,1.12204,1.12788,1
20160926,1.1229,1.12788,1.12204,1.12524,100705,1.12137,1.11906,1.12586,0
20160927,1.12533,1.12586,1.11906,1.12137,118920,1.12163,1.11814,1.12365,1
20160928,1.12152,1.12365,1.11814,1.12163,121224,1.1221,1.11965,1.12496,1
20160929,1.1216,1.12496,1.11965,1.1221,127536,1.12399,1.11531,1.12503,1
20160930,1.12212,1.12503,1.11531,1.12399,159377,1.12096,1.12049,1.12439,0
20161003,1.12262,1.12439,1.12049,1.12096,103316,1.12042,1.11376,1.12384,0
20161004,1.12101,1.12384,1.11376,1.12042,146274,1.12031,1.11894,1.1233,1
20161005,1.12015,1.1233,1.11894,1.12031,127411,1.11493,1.11395,1.12121,0
20161006,1.1203,1.12121,1.11395,1.11493,127363,1.11931,1.1104,1.12048,1
20161007,1.11481,1.12048,1.1104,1.11931,187746,1.1139,1.11309,1.12028,0
20161010,1.1181,1.12028,1.11309,1.1139,109924,1.1053,1.10486,1.11419,0
20161011,1.11346,1.11419,1.10486,1.1053,147600,1.10046,1.10041,1.10673,0
20161012,1.1053,1.10673,1.10041,1.10046,152045,1.10547,1.09851,1.10573,1
20161013,1.10063,1.10573,1.09851,1.10547,121130,1.09711,1.09699,1.10582,0
20161014,1.10543,1.10582,1.09699,1.09711,133075,1.09985,1.09635,1.10076,1
20161017,1.09689,1.10076,1.09635,1.09985,109809,1.09794,1.09697,1.10262,0
20161018,1.09994,1.10262,1.09697,1.09794,108864,1.09735,1.09547,1.10044,0
20161019,1.09783,1.10044,1.09547,1.09735,111014,1.09285,1.09154,1.10388,0
20161020,1.0972,1.10388,1.09154,1.09285,119973,1.08736,1.0859,1.09293,0
20161021,1.09281,1.09293,1.0859,1.08736,107385,1.08812,1.08592,1.08993,1
20161024,1.08801,1.08993,1.08592,1.08812,95964,1.0888,1.08507,1.09045,1
20161025,1.088,1.09045,1.08507,1.0888,116985,1.09069,1.0874,1.09462,1
20161026,1.08863,1.09462,1.0874,1.09069,100805,1.08945,1.08821,1.09418,0
20161027,1.09068,1.09418,1.08821,1.08945,113170,1.09745,1.08926,1.09915,1
20161028,1.0896,1.09915,1.08926,1.09745,125682,1.09762,1.09355,1.09907,0
20161031,1.09841,1.09907,1.09355,1.09762,99110,1.10564,1.09597,1.10686,1
20161101,1.09761,1.10686,1.09597,1.10564,114436,1.10946,1.10493,1.11228,1
20161102,1.10571,1.11228,1.10493,1.10946,130442,1.1105,1.10595,1.11255,1
20161103,1.1095,1.11255,1.10595,1.1105,127810,1.11375,1.10795,1.11405,1
20161104,1.11052,1.11405,1.10795,1.11375,117112,1.10395,1.1027,1.11099,0
20161107,1.10616,1.11099,1.1027,1.10395,113641,1.10257,1.10083,1.10667,0
20161108,1.10396,1.10667,1.10083,1.10257,105056,1.09077,1.09066,1.12991,0
20161109,1.10238,1.12991,1.09066,1.09077,289426,1.08907,1.08645,1.09533,0
20161110,1.09083,1.09533,1.08645,1.08907,179345,1.08503,1.08301,1.09229,0
20161111,1.08932,1.09229,1.08301,1.08503,169227,1.07358,1.07087,1.08403,0
20161114,1.08316,1.08403,1.07087,1.07358,188186,1.07215,1.07138,1.08161,0
20161115,1.07357,1.08161,1.07138,1.07215,159227,1.06898,1.06656,1.07592,0
20161116,1.07205,1.07592,1.06656,1.06898,149231,1.06241,1.06197,1.07453,0
20161117,1.06899,1.07453,1.06197,1.06241,159830,1.05826,1.05687,1.06425,0
20161118,1.06216,1.06425,1.05687,1.05826,173588,1.06264,1.05785,1.06488,1
20161121,1.05915,1.06488,1.05785,1.06264,167381,1.06243,1.05835,1.06575,0
20161122,1.06256,1.06575,1.05835,1.06243,152884,1.05516,1.05258,1.06433,0
20161123,1.0622,1.06433,1.05258,1.05516,150771,1.05517,1.05176,1.05849,1
20161124,1.05485,1.05849,1.05176,1.05517,136134,1.05772,1.05291,1.0627,1
20161125,1.05462,1.0627,1.05291,1.05772,153487,1.06122,1.05632,1.06854,1
20161128,1.06079,1.06854,1.05632,1.06122,157206,1.06487,1.05645,1.06542,1
20161129,1.06116,1.06542,1.05645,1.06487,145680,1.0587,1.05521,1.06662,0
20161130,1.06472,1.06662,1.05521,1.0587,172640,1.06596,1.05842,1.06683,1
20161201,1.05891,1.06683,1.05842,1.06596,143640,1.06538,1.06248,1.06896,0
20161202,1.06581,1.06896,1.06248,1.06538,126272,1.07631,1.05044,1.07959,1
20161205,1.06171,1.07959,1.05044,1.07631,167247,1.07177,1.06979,1.0785,0
20161206,1.07617,1.0785,1.06979,1.07177,108311,1.07513,1.07095,1.07679,1
20161207,1.07153,1.07679,1.07095,1.07513,90502,1.06121,1.05968,1.08734,0
20161208,1.07521,1.08734,1.05968,1.06121,136582,1.05515,1.05306,1.06293,0
20161209,1.06117,1.06293,1.05306,1.05515,106233,1.06336,1.0525,1.06513,1
20161212,1.05326,1.06513,1.0525,1.06336,110121,1.06244,1.06034,1.06667,0
20161213,1.06333,1.06667,1.06034,1.06244,111390,1.0534,1.04955,1.06698,0
20161214,1.06233,1.06698,1.04955,1.0534,130430,1.04126,1.0366,1.05389,0
20161215,1.05308,1.05389,1.0366,1.04126,176714,1.04401,1.04003,1.04738,1
20161216,1.04107,1.04738,1.04003,1.04401,131292,1.0401,1.03922,1.04791,0
20161219,1.04374,1.04791,1.03922,1.0401,121163,1.03867,1.03519,1.04175,0
20161220,1.03998,1.04175,1.03519,1.03867,115654,1.04228,1.03819,1.04509,1
20161221,1.03846,1.04509,1.03819,1.04228,105491,1.04355,1.04213,1.04989,1
20161222,1.0422,1.04989,1.04213,1.04355,110530,1.047,1.04262,1.047,1
20161223,1.04326,1.047,1.04262,1.047,75096,1.04491,1.03249,1.04668,0
20161226,1.04607,1.04668,1.03249,1.04491,47410,1.04566,1.04319,1.0463,1
20161227,1.04493,1.0463,1.04319,1.04566,72708,1.04102,1.03717,1.04795,0
20161228,1.04546,1.04795,1.03717,1.04102,93854,1.04892,1.04079,1.04936,1
20161229,1.04162,1.04936,1.04079,1.04892,115152,1.05129,1.04827,1.06522,1
20161230,1.04844,1.06522,1.04827,1.05129,148061,1.04519,1.0448,1.05275,0
20170102,1.051,1.05275,1.0448,1.04519,72718,1.04044,1.03399,1.04898,0
20170103,1.04524,1.04898,1.03399,1.04044,139324,1.04871,1.03895,1.04996,1
20170104,1.04044,1.04996,1.03895,1.04871,138590,1.06055,1.04804,1.06149,1
20170105,1.04871,1.06149,1.04804,1.06055,170775,1.05235,1.05235,1.06207,0
20170106,1.06005,1.06207,1.05235,1.05235,146005,1.05723,1.05104,1.05826,1
20170109,1.05292,1.05826,1.05104,1.05723,125786,1.05534,1.05506,1.06268,0
20170110,1.05718,1.06268,1.05506,1.05534,147521,1.05818,1.04534,1.06226,1
20170111,1.0553,1.06226,1.04534,1.05818,180833,1.06109,1.0571,1.06844,1
20170112,1.05818,1.06844,1.0571,1.06109,180737,1.0642,1.05959,1.0673,1
20170113,1.06104,1.0673,1.05959,1.0642,140972,1.05946,1.05789,1.06355,0
20170116,1.06023,1.06355,1.05789,1.05946,117921,1.0712,1.05893,1.0719,1
20170117,1.05946,1.0719,1.05893,1.0712,171590,1.06286,1.06278,1.0715,0
20170118,1.07111,1.0715,1.06278,1.06286,145047,1.06627,1.05888,1.06763,1
20170119,1.06288,1.06763,1.05888,1.06627,167227,1.06982,1.06248,1.0709,1
20170120,1.0661,1.0709,1.06248,1.06982,161072,1.07631,1.0693,1.07688,1
20170123,1.07004,1.07688,1.0693,1.07631,156981,1.0731,1.07199,1.07745,0
20170124,1.07643,1.07745,1.07199,1.0731,142061,1.07465,1.07109,1.07694,1
20170125,1.07288,1.07694,1.07109,1.07465,139081,1.0681,1.06572,1.07653,0
20170126,1.07477,1.07653,1.06572,1.0681,146126,1.06968,1.06579,1.07247,1
20170127,1.06794,1.07247,1.06579,1.06968,129909,1.0692,1.062,1.07399,0
20170130,1.07023,1.07399,1.062,1.0692,130404,1.07968,1.06843,1.0812,1
20170131,1.06921,1.0812,1.06843,1.07968,168241,1.07675,1.07298,1.0807,0
20170201,1.07958,1.0807,1.07298,1.07675,147722,1.07569,1.07556,1.08284,0
20170202,1.07668,1.08284,1.07556,1.07569,150375,1.07789,1.07106,1.07973,1
20170203,1.0757,1.07973,1.07106,1.07789,138674,1.07488,1.07053,1.07906,0
20170206,1.07848,1.07906,1.07053,1.07488,128063,1.0682,1.06558,1.07492,0
20170207,1.07392,1.07492,1.06558,1.0682,129261,1.06969,1.06402,1.07138,1
20170208,1.06795,1.07138,1.06402,1.06969,128190,1.06541,1.06505,1.07092,0
20170209,1.06971,1.07092,1.06505,1.06541,122349,1.06377,1.06072,1.06674,0
20170210,1.06552,1.06674,1.06072,1.06377,126661,1.05972,1.05917,1.06581,0
20170213,1.06276,1.06581,1.05917,1.05972,111127,1.05764,1.05607,1.06331,0
20170214,1.05948,1.06331,1.05607,1.05764,122185,1.05991,1.0521,1.0609,1
20170215,1.05738,1.0609,1.0521,1.05991,129675,1.06727,1.05906,1.0679,1
20170216,1.0598,1.0679,1.05906,1.06727,129195,1.06056,1.06051,1.06762,0
20170217,1.06725,1.06762,1.06051,1.06056,117800,1.06103,1.06029,1.06326,1
20170220,1.06069,1.06326,1.06029,1.06103,94720,1.05349,1.05255,1.06149,0
20170221,1.06099,1.06149,1.05255,1.05349,114604,1.05573,1.04933,1.05737,1
20170222,1.05345,1.05737,1.04933,1.05573,130425,1.05804,1.05373,1.05949,1
20170223,1.05526,1.05949,1.05373,1.05804,114691,1.05513,1.05513,1.06176,0
20170224,1.05778,1.06176,1.05513,1.05513,114938,1.05851,1.05511,1.06304,1
20170227,1.05622,1.06304,1.05511,1.05851,111992,1.05757,1.0568,1.06298,0
20170228,1.05851,1.06298,1.0568,1.05757,119666,1.05459,1.05138,1.0589,0
20170301,1.05731,1.0589,1.05138,1.05459,145664,1.05059,1.04946,1.05512,0
20170302,1.05457,1.05512,1.04946,1.05059,119698,1.06166,1.05015,1.06236,1
20170303,1.05058,1.06236,1.05015,1.06166,132864,1.05803,1.05745,1.06397,0
20170306,1.06033,1.06397,1.05745,1.05803,110010,1.05655,1.0558,1.06022,0
20170307,1.05806,1.06022,1.0558,1.05655,101937,1.05392,1.05345,1.05738,0
20170308,1.05635,1.05738,1.05345,1.05392,114255,1.05756,1.05247,1.06151,1
20170309,1.05392,1.06151,1.05247,1.05756,140192,1.06712,1.05721,1.06988,1
20170310,1.05737,1.06988,1.05721,1.06712,133842,1.06535,1.06519,1.07141,0
20170313,1.06832,1.07141,1.06519,1.06535,124379,1.06077,1.05995,1.06624,0
20170314,1.06533,1.06624,1.05995,1.06077,114241,1.0736,1.06042,1.07397,1
